time,tavg,tmin,tmax,prcp,snow,wspd,wpgt,pres,tsun,wdir
2017-03-12,1.6,-1.4,6.0,0.0,0.0,11.5,24.8,1024.5,354.0,100.0
2017-03-13,4.3,-2.0,9.6,0.0,0.0,7.9,25.6,1026.6,288.0,145.0
2017-03-14,6.7,1.1,11.3,0.0,0.0,10.1,33.1,1028.4,66.0,246.0
2017-03-15,10.3,5.6,13.3,0.0,0.0,20.5,49.7,1027.3,456.0,288.0
2017-03-16,8.4,4.1,12.8,0.0,0.0,12.2,32.0,1023.3,114.0,264.0
2017-03-17,7.9,4.4,11.3,4.3,0.0,15.8,46.4,1010.7,18.0,249.0
2017-03-18,6.2,2.9,11.7,4.1,0.0,27.4,87.1,1000.7,150.0,260.0
2017-03-19,4.5,0.9,10.1,10.8,0.0,15.1,50.8,1006.5,6.0,226.0
2017-03-20,11.4,9.7,13.6,0.4,0.0,17.6,39.2,1005.3,6.0,242.0
2017-03-21,10.1,5.8,12.4,2.6,0.0,14.0,43.9,1007.6,42.0,240.0
2017-03-22,7.5,2.7,11.4,0.0,0.0,9.0,26.6,1018.1,408.0,123.0
2017-03-23,6.6,5.7,7.6,1.4,0.0,14.4,27.4,1020.8,0.0,68.0
2017-03-24,7.7,1.1,13.7,0.0,0.0,9.0,32.0,1030.3,690.0,23.0
2017-03-25,7.4,2.4,12.4,0.0,0.0,13.3,36.7,1028.7,390.0,312.0
2017-03-26,8.1,1.5,14.1,0.0,0.0,4.3,14.0,1026.9,648.0,50.0
2017-03-27,11.1,2.7,18.5,0.0,0.0,5.8,22.7,1025.9,702.0,226.0
2017-03-28,13.8,4.5,21.7,0.0,0.0,7.6,30.2,1020.8,702.0,216.0
2017-03-29,11.7,9.0,14.6,4.8,0.0,17.3,56.9,1021.3,36.0,263.0
2017-03-30,13.4,9.9,17.9,0.0,0.0,9.4,30.6,1024.6,156.0,231.0
2017-03-31,16.5,9.7,22.4,0.0,0.0,10.1,33.8,1017.5,654.0,185.0
2017-04-01,16.5,9.3,23.9,0.0,0.0,8.3,29.5,1011.4,660.0,208.0
2017-04-02,13.6,9.4,18.4,0.0,0.0,13.7,33.5,1017.4,486.0,319.0
2017-04-03,9.2,6.1,11.0,0.0,0.0,10.4,28.4,1026.2,0.0,338.0
2017-04-04,9.4,7.6,12.1,0.0,0.0,9.4,26.3,1025.4,24.0,54.0
2017-04-05,10.3,6.4,14.2,0.1,0.0,18.4,53.3,1020.4,120.0,284.0
2017-04-06,8.9,5.1,13.4,0.3,0.0,25.9,50.0,1020.2,456.0,302.0
2017-04-07,9.1,6.4,11.8,0.1,0.0,23.8,48.6,1018.0,0.0,296.0
2017-04-08,11.0,7.9,15.2,0.0,0.0,15.8,38.5,1023.4,132.0,314.0
2017-04-09,13.5,8.4,19.2,0.0,0.0,5.8,25.6,1024.1,558.0,184.0
2017-04-10,12.0,6.7,21.2,0.0,0.0,20.5,56.2,1016.2,522.0,246.0
2017-04-11,7.6,4.8,10.8,3.7,0.0,20.9,50.4,1020.7,168.0,284.0
2017-04-12,9.2,6.8,13.3,6.3,0.0,18.7,49.7,1011.8,0.0,255.0
2017-04-13,9.0,6.3,13.1,0.0,0.0,24.1,52.6,1009.6,318.0,284.0
2017-04-14,9.0,4.5,14.0,0.0,0.0,19.1,44.3,1013.6,234.0,277.0
2017-04-15,8.4,5.3,11.1,2.5,0.0,18.0,60.5,1010.2,36.0,254.0
2017-04-16,6.0,3.8,9.0,6.4,0.0,15.8,47.2,1014.2,126.0,283.0
2017-04-17,5.8,2.5,9.8,0.5,0.0,10.4,40.0,1015.2,282.0,273.0
2017-04-18,4.6,2.4,8.9,0.8,0.0,18.4,49.0,1023.4,198.0,32.0
2017-04-19,2.9,-1.0,6.5,0.0,0.0,18.4,44.3,1033.6,378.0,20.0
2017-04-20,4.5,-3.1,9.0,0.0,0.0,9.7,27.0,1034.4,426.0,336.0
2017-04-21,10.0,4.7,14.9,0.9,0.0,19.1,52.2,1023.8,18.0,253.0
2017-04-22,6.9,4.3,11.2,2.4,0.0,25.2,61.9,1017.6,234.0,293.0
2017-04-23,5.9,3.4,9.7,1.1,0.0,21.2,62.3,1019.0,240.0,287.0
2017-04-24,8.9,1.3,14.7,0.0,0.0,15.5,43.6,1013.9,462.0,246.0
2017-04-25,8.2,3.6,12.2,0.3,0.0,15.5,51.8,1005.2,168.0,257.0
2017-04-26,6.9,1.7,11.8,0.0,0.0,7.2,32.4,1011.6,366.0,255.0
2017-04-27,7.6,0.9,13.2,0.0,0.0,7.9,32.4,1014.6,498.0,279.0
2017-04-28,8.6,1.9,12.2,0.2,0.0,6.1,22.7,1013.6,312.0,113.0
2017-04-29,7.4,1.8,12.3,0.2,0.0,13.0,37.4,1017.2,240.0,296.0
2017-04-30,8.0,0.1,14.1,0.0,0.0,16.9,45.7,1020.5,816.0,105.0
2017-05-01,11.1,4.4,16.6,0.0,0.0,22.3,51.1,1016.4,270.0,95.0
2017-05-02,9.9,8.5,11.1,2.3,0.0,23.0,56.9,1018.1,0.0,85.0
2017-05-03,11.7,8.0,16.2,1.3,0.0,16.9,40.3,1022.3,162.0,78.0
2017-05-04,8.9,7.4,11.2,3.1,0.0,16.6,40.3,1018.7,0.0,36.0
2017-05-05,10.9,8.6,13.6,0.0,0.0,6.8,22.3,1019.5,0.0,356.0
2017-05-06,12.5,8.9,16.8,0.0,0.0,10.8,29.9,1015.9,138.0,47.0
2017-05-07,12.6,9.1,19.0,0.2,0.0,11.5,31.0,1012.7,426.0,0.0
2017-05-08,8.0,1.4,10.4,2.4,0.0,14.8,45.4,1015.6,0.0,347.0
2017-05-09,6.1,0.9,10.2,0.2,0.0,10.4,36.4,1018.4,138.0,283.0
2017-05-10,8.5,5.2,12.6,0.0,0.0,12.2,37.4,1009.8,240.0,267.0
2017-05-11,12.3,3.4,19.6,0.0,0.0,9.7,31.3,1005.6,786.0,94.0
2017-05-12,15.4,7.7,23.8,0.0,0.0,13.0,43.2,1004.5,624.0,94.0
2017-05-13,15.3,11.5,19.7,0.0,0.0,7.6,22.3,1011.3,54.0,112.0
2017-05-14,15.9,9.3,22.6,0.8,0.0,8.3,37.1,1020.0,420.0,243.0
2017-05-15,16.1,11.2,21.3,0.0,0.0,11.9,39.6,1027.5,588.0,280.0
2017-05-16,15.7,9.5,19.2,0.2,0.0,6.5,17.6,1030.0,114.0,109.0
2017-05-17,20.6,14.6,25.9,0.0,0.0,10.4,27.4,1023.2,834.0,140.0
2017-05-18,22.2,14.6,28.3,0.0,0.0,13.0,35.6,1013.2,864.0,139.0
2017-05-19,23.2,15.1,30.1,0.1,0.0,11.9,41.0,1008.4,822.0,123.0
2017-05-20,16.0,12.2,19.8,0.0,0.0,20.2,49.0,1019.2,228.0,297.0
2017-05-21,16.4,10.6,22.1,0.0,0.0,12.6,36.0,1025.7,720.0,348.0
2017-05-22,16.7,9.6,22.8,0.0,0.0,6.8,23.4,1021.5,582.0,84.0
2017-05-23,18.4,10.3,26.0,4.6,0.0,10.8,78.8,1015.8,654.0,190.0
2017-05-24,13.3,10.8,16.3,0.0,0.0,21.6,48.6,1019.2,54.0,305.0
2017-05-25,14.5,9.7,19.4,0.0,0.0,13.7,34.6,1021.1,504.0,294.0
2017-05-26,17.4,11.9,24.3,0.0,0.0,12.2,29.5,1021.2,534.0,320.0
2017-05-27,20.6,12.4,27.1,0.0,0.0,10.1,29.9,1022.9,912.0,106.0
2017-05-28,24.1,14.2,31.8,0.0,0.0,12.2,34.9,1018.4,750.0,184.0
2017-05-29,24.7,18.5,30.8,0.1,0.0,9.7,32.4,1013.4,762.0,321.0
2017-05-30,22.7,18.2,31.1,0.5,0.0,11.5,71.3,1011.5,378.0,117.0
2017-05-31,19.3,12.0,24.7,0.0,0.0,23.8,49.0,1017.7,636.0,292.0
2017-06-01,16.3,9.5,22.8,0.0,0.0,16.9,42.8,1021.1,924.0,299.0
2017-06-02,18.9,9.7,25.9,0.0,0.0,9.4,33.5,1018.4,924.0,309.0
2017-06-03,17.9,11.7,22.2,2.1,0.0,10.8,26.6,1014.6,306.0,101.0
2017-06-04,17.0,12.6,19.0,6.9,0.0,13.3,48.6,1010.2,156.0,262.0
2017-06-05,16.8,12.3,22.8,5.3,0.0,7.9,43.2,1014.5,390.0,274.0
2017-06-06,17.9,13.6,26.1,5.3,0.0,11.5,55.4,1005.0,318.0,134.0
2017-06-07,14.9,11.6,19.2,1.3,0.0,19.4,55.8,1011.0,444.0,231.0
2017-06-08,16.9,12.2,21.0,0.0,0.0,13.0,36.7,1017.5,186.0,226.0
2017-06-09,20.7,14.4,29.1,0.6,0.0,14.0,52.6,1013.6,720.0,177.0
2017-06-10,19.1,14.1,24.4,0.0,0.0,11.9,34.6,1019.4,666.0,287.0
2017-06-11,23.0,15.0,29.4,0.8,0.0,8.6,29.2,1017.2,660.0,212.0
2017-06-12,20.5,16.2,23.4,0.0,0.0,21.6,56.9,1011.3,408.0,256.0
2017-06-13,17.1,13.5,20.7,0.0,0.0,21.6,47.2,1015.6,186.0,280.0
2017-06-14,17.3,11.5,22.9,0.0,0.0,14.0,33.8,1019.1,858.0,317.0
2017-06-15,21.4,11.5,27.9,3.3,0.0,7.6,48.2,1016.2,726.0,136.0
2017-06-16,17.4,13.5,22.7,1.9,0.0,20.2,59.4,1014.0,300.0,280.0
2017-06-17,17.2,12.7,22.7,0.0,0.0,21.6,48.2,1020.6,276.0,306.0
2017-06-18,20.5,12.3,27.0,0.0,0.0,9.0,30.6,1024.3,924.0,295.0
2017-06-19,24.9,15.3,31.4,0.0,0.0,5.8,24.5,1020.9,912.0,196.0
2017-06-20,24.0,16.5,30.3,0.0,0.0,14.4,43.6,1015.8,744.0,296.0
2017-06-21,19.4,12.6,25.4,0.0,0.0,11.9,31.3,1017.7,870.0,322.0
2017-06-22,20.1,13.7,28.6,24.6,0.0,9.7,79.2,1012.0,384.0,165.0
2017-06-23,20.2,16.7,23.6,0.0,0.0,17.6,55.8,1010.6,72.0,271.0
2017-06-24,20.0,17.5,23.2,0.6,0.0,15.1,38.2,1012.5,36.0,276.0
2017-06-25,18.3,15.6,23.5,3.7,0.0,14.8,43.9,1010.1,120.0,249.0
2017-06-26,17.2,13.1,21.8,3.2,0.0,13.3,38.9,1011.4,270.0,268.0
2017-06-27,17.7,11.2,22.9,0.0,0.0,8.3,23.4,1012.1,660.0,20.0
2017-06-28,20.2,13.8,27.1,1.8,0.0,11.2,34.6,1001.4,438.0,100.0
2017-06-29,18.6,16.2,21.4,112.8,0.0,15.8,56.9,993.2,0.0,297.0
2017-06-30,16.2,14.4,20.1,19.2,0.0,18.7,55.1,1000.5,0.0,266.0
2017-07-01,15.9,14.3,18.8,6.7,0.0,14.0,49.0,1005.8,6.0,242.0
2017-07-02,16.1,12.8,19.5,0.4,0.0,17.6,45.4,1014.4,114.0,287.0
2017-07-03,17.8,11.2,23.0,0.2,0.0,15.1,41.8,1019.2,732.0,270.0
2017-07-04,17.5,14.5,21.4,0.1,0.0,17.3,42.5,1018.8,552.0,292.0
2017-07-05,16.7,13.5,21.3,0.7,0.0,7.6,25.6,1019.2,204.0,315.0
2017-07-06,19.8,12.8,25.4,0.4,0.0,5.0,20.9,1019.2,492.0,125.0
2017-07-07,20.0,16.5,28.3,11.2,0.0,7.9,56.2,1013.6,282.0,151.0
2017-07-08,20.1,17.0,25.6,0.8,0.0,12.2,36.7,1014.6,258.0,271.0
2017-07-09,19.6,14.7,24.6,0.0,0.0,7.2,25.2,1014.7,654.0,332.0
2017-07-10,19.0,15.6,21.9,12.3,0.0,9.0,36.7,1008.1,144.0,119.0
2017-07-11,19.4,14.2,24.7,0.2,0.0,11.5,34.9,1009.9,462.0,265.0
2017-07-12,17.6,13.0,22.1,7.4,0.0,14.4,63.0,1008.8,174.0,226.0
2017-07-13,15.5,11.6,19.3,0.0,0.0,19.8,46.1,1018.9,288.0,299.0
2017-07-14,17.3,11.7,22.3,0.0,0.0,5.8,25.6,1016.3,426.0,239.0
2017-07-15,17.6,13.5,22.5,0.8,0.0,10.8,35.6,1019.2,558.0,294.0
2017-07-16,18.3,13.0,22.5,1.9,0.0,9.0,33.5,1022.1,252.0,241.0
2017-07-17,18.8,14.4,23.1,0.0,0.0,13.3,36.7,1021.0,624.0,304.0
2017-07-18,19.1,12.5,25.3,0.0,0.0,6.8,22.7,1021.4,852.0,340.0
2017-07-19,22.2,14.3,28.2,5.1,0.0,12.6,38.9,1015.3,846.0,84.0
2017-07-20,23.4,19.3,29.1,0.5,0.0,10.4,34.6,1009.8,474.0,200.0
2017-07-21,22.0,18.4,26.4,0.0,0.0,11.2,28.4,1013.7,666.0,305.0
2017-07-22,20.5,17.1,27.4,19.7,0.0,14.0,69.5,1014.1,372.0,90.0
2017-07-23,20.2,17.0,24.7,8.1,0.0,10.4,40.3,1012.9,246.0,198.0
2017-07-24,19.9,16.4,23.7,30.9,0.0,7.2,27.7,1008.7,384.0,182.0
2017-07-25,16.4,14.7,17.8,9.7,0.0,11.9,30.2,1002.2,0.0,0.0
2017-07-26,16.3,15.4,17.2,17.1,0.0,16.6,45.4,1002.2,0.0,297.0
2017-07-27,18.6,15.0,23.1,0.6,0.0,10.8,42.1,1006.8,336.0,263.0
2017-07-28,19.0,15.3,23.7,0.0,0.0,14.4,41.0,1010.2,636.0,265.0
2017-07-29,21.2,15.8,26.4,0.0,0.0,11.5,42.8,1013.7,270.0,207.0
2017-07-30,25.6,18.2,32.6,0.0,0.0,13.0,45.4,1009.9,756.0,194.0
2017-07-31,24.6,19.9,29.4,2.0,0.0,9.7,29.9,1014.2,564.0,233.0
2017-08-01,24.2,18.8,30.2,1.6,0.0,9.7,38.5,1015.3,450.0,210.0
2017-08-02,22.8,19.4,27.0,0.0,0.0,8.3,34.9,1017.4,378.0,273.0
2017-08-03,22.7,18.9,28.1,21.2,0.0,9.4,80.3,1011.6,126.0,197.0
2017-08-04,21.8,18.5,26.3,0.0,0.0,14.4,48.2,1011.2,624.0,254.0
2017-08-05,18.8,16.2,23.4,0.0,0.0,11.5,33.5,1014.0,330.0,266.0
2017-08-06,18.0,13.5,22.3,0.0,0.0,14.4,35.3,1020.9,654.0,274.0
2017-08-07,18.8,11.5,24.5,0.0,0.0,6.8,23.8,1021.6,744.0,175.0
2017-08-08,21.0,14.0,26.2,0.1,0.0,14.8,40.7,1014.0,708.0,114.0
2017-08-09,22.6,19.0,27.3,3.9,0.0,12.2,34.9,1015.6,678.0,234.0
2017-08-10,20.9,16.0,25.4,7.4,0.0,14.4,39.6,1017.8,294.0,21.0
2017-08-11,17.3,14.1,20.5,0.9,0.0,11.5,46.8,1012.7,18.0,131.0
2017-08-12,15.7,13.5,19.0,1.7,0.0,15.5,40.7,1013.6,66.0,231.0
2017-08-13,18.0,14.4,22.6,0.0,0.0,10.1,32.0,1019.1,276.0,267.0
2017-08-14,19.1,13.9,24.0,0.0,0.0,6.8,23.8,1023.3,624.0,83.0
2017-08-15,21.8,14.8,27.9,0.0,0.0,12.6,32.4,1018.8,720.0,123.0
2017-08-16,20.0,16.0,23.3,14.8,0.0,7.9,28.4,1019.8,174.0,276.0
2017-08-17,21.0,13.7,25.8,0.1,0.0,10.1,30.6,1018.2,468.0,140.0
2017-08-18,21.8,16.9,26.5,16.4,0.0,10.4,45.4,1012.9,216.0,223.0
2017-08-19,17.7,15.2,21.5,0.0,0.0,12.2,35.6,1015.9,306.0,243.0
2017-08-20,16.5,12.1,21.5,0.0,0.0,13.7,38.2,1020.0,492.0,259.0
2017-08-21,15.8,13.2,19.6,0.5,0.0,17.3,42.8,1020.8,150.0,275.0
2017-08-22,14.8,10.8,18.2,0.0,0.0,13.3,37.1,1020.7,198.0,293.0
2017-08-23,15.8,9.5,22.2,0.0,0.0,5.4,24.1,1019.1,546.0,269.0
2017-08-24,17.4,10.3,22.8,0.0,0.0,8.3,29.2,1015.7,360.0,183.0
2017-08-25,18.7,14.2,23.4,0.0,0.0,9.4,36.0,1018.2,432.0,262.0
2017-08-26,18.7,11.9,23.6,0.0,0.0,7.6,23.0,1016.4,126.0,93.0
2017-08-27,19.6,15.7,23.2,0.0,0.0,15.5,40.3,1015.8,486.0,293.0
2017-08-28,18.3,13.6,24.2,0.0,0.0,5.0,23.4,1020.4,672.0,284.0
2017-08-29,20.6,13.0,27.1,0.0,0.0,9.0,30.2,1016.8,774.0,154.0
2017-08-30,22.9,14.9,29.9,0.0,0.0,10.8,32.0,1010.9,636.0,150.0
2017-08-31,21.2,15.1,27.3,1.6,0.0,14.8,49.3,1012.1,294.0,232.0
2017-09-01,15.3,12.4,18.1,0.0,0.0,11.5,24.5,1019.9,102.0,331.0
2017-09-02,14.8,10.3,19.6,0.0,0.0,9.7,34.6,1018.1,366.0,340.0
2017-09-03,13.9,9.0,19.6,0.9,0.0,8.3,34.6,1016.2,282.0,325.0
2017-09-04,15.1,8.5,21.7,0.0,0.0,12.6,41.0,1015.6,648.0,281.0
2017-09-05,16.8,9.9,23.3,0.0,0.0,10.1,33.8,1017.8,690.0,286.0
2017-09-06,16.4,13.3,22.8,6.7,0.0,13.3,54.4,1011.0,48.0,209.0
2017-09-07,14.5,11.9,16.8,0.1,0.0,19.1,45.4,1011.5,60.0,269.0
2017-09-08,14.9,11.7,18.1,0.3,0.0,12.2,37.8,1006.8,0.0,207.0
2017-09-09,16.2,14.8,17.8,0.9,0.0,11.9,38.9,1000.0,18.0,187.0
2017-09-10,16.4,12.3,20.9,0.0,0.0,9.0,29.5,1004.2,336.0,216.0
2017-09-11,15.5,11.2,20.5,0.0,0.0,13.3,45.0,1001.1,270.0,192.0
2017-09-12,14.4,10.5,19.1,0.7,0.0,14.0,38.5,1005.0,252.0,222.0
2017-09-13,14.2,9.7,20.6,3.6,0.0,19.1,65.2,1001.3,318.0,214.0
2017-09-14,13.1,10.4,15.5,1.3,0.0,17.6,47.5,1000.5,84.0,227.0
2017-09-15,13.3,10.0,17.7,0.0,0.0,14.4,44.3,1010.2,204.0,240.0
2017-09-16,12.6,6.5,17.6,0.0,0.0,7.2,23.4,1012.3,468.0,182.0
2017-09-17,12.1,5.1,19.1,0.8,0.0,4.3,23.8,1013.4,516.0,140.0
2017-09-18,12.8,8.4,18.4,0.0,0.0,8.3,25.2,1014.5,594.0,262.0
2017-09-19,12.5,6.4,18.7,0.0,0.0,7.6,25.2,1016.7,420.0,247.0
2017-09-20,12.8,7.3,17.1,0.1,0.0,10.1,31.0,1019.1,294.0,267.0
2017-09-21,13.8,11.4,17.7,0.0,0.0,9.4,25.9,1021.2,150.0,298.0
2017-09-22,13.5,8.4,18.3,0.0,0.0,5.0,27.0,1021.3,522.0,7.0
2017-09-23,11.9,5.8,16.1,13.2,0.0,8.3,25.6,1023.1,156.0,7.0
2017-09-24,14.5,12.7,16.8,1.4,0.0,10.8,24.8,1022.6,54.0,30.0
2017-09-25,13.9,12.8,15.5,0.4,0.0,11.5,28.1,1023.3,12.0,69.0
2017-09-26,14.4,12.2,18.0,1.3,0.0,14.4,33.1,1026.3,54.0,101.0
2017-09-27,15.1,12.8,19.1,0.0,0.0,14.0,29.9,1027.0,30.0,95.0
2017-09-28,15.6,12.0,19.5,0.0,0.0,13.7,28.4,1026.8,402.0,113.0
2017-09-29,15.7,11.1,20.8,0.0,0.0,13.7,32.4,1024.7,540.0,112.0
2017-09-30,14.4,8.3,20.6,0.0,0.0,13.3,35.6,1019.5,600.0,120.0
2017-10-01,12.6,10.6,14.4,0.6,0.0,7.6,23.8,1020.9,0.0,176.0
2017-10-02,12.6,9.7,16.1,10.5,0.0,13.3,48.2,1014.7,24.0,188.0
2017-10-03,13.0,10.7,16.3,1.5,0.0,15.1,43.6,1013.8,162.0,253.0
2017-10-04,12.3,10.3,14.0,2.4,0.0,19.1,49.7,1016.6,0.0,247.0
2017-10-05,11.0,9.3,14.7,11.6,0.0,26.3,109.1,1003.1,6.0,248.0
2017-10-06,10.4,9.0,13.7,5.4,0.0,19.8,49.0,1009.7,24.0,281.0
2017-10-07,10.5,8.9,12.9,14.5,0.0,19.1,41.8,1012.8,30.0,252.0
2017-10-08,10.4,6.1,14.4,0.2,0.0,17.3,43.2,1011.2,288.0,293.0
2017-10-09,8.9,4.9,14.2,2.0,0.0,14.0,42.8,1016.3,402.0,275.0
2017-10-10,11.8,9.6,13.9,0.2,0.0,11.2,36.0,1013.6,0.0,247.0
2017-10-11,14.8,13.2,16.4,0.3,0.0,14.4,36.7,1014.6,12.0,238.0
2017-10-12,14.1,10.8,16.9,0.4,0.0,21.2,64.1,1016.0,264.0,246.0
2017-10-13,12.8,10.0,17.0,0.0,0.0,13.0,33.5,1023.9,252.0,262.0
2017-10-14,15.7,11.9,18.8,0.0,0.0,10.8,31.0,1025.2,36.0,238.0
2017-10-15,16.2,10.9,21.9,0.0,0.0,6.8,19.8,1025.3,528.0,209.0
2017-10-16,16.7,11.3,23.1,0.0,0.0,8.3,26.6,1022.6,540.0,211.0
2017-10-17,16.7,11.7,23.0,0.0,0.0,7.2,24.5,1020.6,510.0,234.0
2017-10-18,13.5,8.8,19.0,0.0,0.0,5.0,16.2,1016.1,420.0,134.0
2017-10-19,11.3,7.5,14.1,0.0,0.0,7.2,17.3,1015.1,60.0,114.0
2017-10-20,13.2,9.1,16.4,4.5,0.0,8.6,23.0,1013.4,222.0,146.0
2017-10-21,11.7,10.4,12.7,2.9,0.0,8.6,19.4,1014.7,0.0,192.0
2017-10-22,12.1,10.3,15.1,0.3,0.0,12.6,35.3,1012.1,180.0,216.0
2017-10-23,10.3,7.6,11.8,0.2,0.0,9.0,27.0,1016.4,0.0,245.0
2017-10-24,11.0,6.4,14.1,12.3,0.0,8.3,27.7,1021.9,18.0,179.0
2017-10-25,14.7,12.2,18.0,0.6,0.0,15.8,52.6,1018.6,42.0,237.0
2017-10-26,12.8,11.1,14.8,0.1,0.0,14.8,33.1,1021.1,6.0,266.0
2017-10-27,10.5,8.7,12.4,4.3,0.0,21.6,53.6,1017.9,42.0,292.0
2017-10-28,10.1,8.8,11.3,10.7,0.0,25.9,64.8,1009.6,0.0,268.0
2017-10-29,7.8,5.2,12.1,3.4,0.0,33.5,100.4,998.0,60.0,294.0
2017-10-30,6.1,4.1,9.0,0.0,0.0,22.3,55.1,1018.1,450.0,300.0
2017-10-31,7.3,4.6,9.1,1.8,0.0,15.1,30.6,1022.9,0.0,271.0
2017-11-01,9.8,8.0,11.2,13.9,0.0,14.8,33.8,1017.6,0.0,245.0
2017-11-02,9.7,8.4,11.0,2.7,0.0,14.0,32.8,1011.2,18.0,259.0
2017-11-03,9.0,5.1,12.4,0.0,0.0,9.7,28.4,1016.8,144.0,259.0
2017-11-04,7.8,4.3,11.5,0.0,0.0,10.4,29.5,1011.8,294.0,158.0
2017-11-05,9.5,6.9,13.3,9.0,0.0,12.2,41.8,1007.4,78.0,184.0
2017-11-06,6.6,2.4,10.3,0.0,0.0,11.5,27.7,1021.0,252.0,307.0
2017-11-07,5.8,0.7,9.3,0.0,0.0,11.5,31.0,1025.3,276.0,50.0
2017-11-08,7.1,5.5,8.9,0.0,0.0,14.4,33.5,1021.3,174.0,92.0
2017-11-09,6.2,5.5,7.5,1.0,0.0,9.0,21.6,1021.4,0.0,197.0
2017-11-10,7.1,5.6,8.2,2.2,0.0,18.0,54.7,1011.2,0.0,233.0
2017-11-11,5.5,4.1,7.2,0.5,0.0,19.4,46.1,1005.4,0.0,257.0
2017-11-12,4.3,2.0,6.1,1.0,0.0,9.7,34.2,1002.8,36.0,227.0
2017-11-13,4.6,2.0,7.6,0.0,0.0,13.3,32.8,1012.0,42.0,296.0
2017-11-14,3.8,-1.2,7.5,0.0,0.0,10.4,30.2,1022.0,6.0,233.0
2017-11-15,7.9,6.3,9.2,0.5,0.0,9.4,24.8,1025.2,0.0,235.0
2017-11-16,8.1,5.2,9.2,0.7,0.0,7.6,23.8,1024.3,0.0,207.0
2017-11-17,6.1,1.8,9.1,0.0,0.0,11.2,26.3,1023.9,354.0,270.0
2017-11-18,4.0,1.8,6.3,1.4,0.0,17.3,47.2,1014.9,24.0,231.0
2017-11-19,4.5,2.8,6.2,6.9,0.0,23.4,54.7,1007.3,30.0,268.0
2017-11-20,4.4,1.5,6.5,0.8,0.0,17.3,41.0,1013.7,138.0,274.0
2017-11-21,4.4,3.1,5.7,4.6,0.0,8.3,17.3,1010.5,0.0,142.0
2017-11-22,8.4,5.5,10.6,0.2,0.0,13.0,33.8,1008.3,0.0,200.0
2017-11-23,9.2,5.0,12.7,0.0,0.0,12.2,35.6,1007.3,72.0,187.0
2017-11-24,10.0,5.8,14.8,1.7,0.0,11.5,48.2,1010.2,30.0,219.0
2017-11-25,4.5,2.3,6.0,15.4,0.0,13.0,35.3,1009.8,0.0,329.0
2017-11-26,3.3,1.0,5.0,0.6,0.0,13.7,34.6,1017.6,60.0,230.0
2017-11-27,4.2,2.2,5.7,5.8,0.0,18.0,49.3,1014.8,132.0,217.0
2017-11-28,6.1,4.8,7.5,0.0,0.0,15.5,37.8,1004.4,36.0,216.0
2017-11-29,3.1,0.3,5.9,0.1,0.0,7.9,21.6,1006.0,336.0,201.0
2017-11-30,1.6,-0.5,4.9,0.0,0.0,7.2,18.7,1005.2,198.0,255.0
2017-12-01,1.9,-0.4,3.2,0.4,0.0,9.0,21.6,1014.5,0.0,281.0
2017-12-02,2.5,0.1,5.1,0.0,0.0,7.2,18.4,1025.2,66.0,279.0
2017-12-03,0.4,-1.6,3.0,1.1,0.0,13.7,37.8,1021.7,222.0,217.0
2017-12-04,3.6,1.4,5.2,3.0,0.0,19.1,60.1,1020.9,90.0,290.0
2017-12-05,6.5,3.2,7.6,0.7,0.0,20.2,43.6,1025.9,0.0,270.0
2017-12-06,7.4,6.9,7.9,0.0,0.0,24.1,54.7,1024.5,0.0,267.0
2017-12-07,6.2,4.6,8.0,3.4,0.0,19.1,48.6,1014.3,324.0,226.0
2017-12-08,4.2,0.8,6.0,0.9,0.0,17.3,54.0,1004.2,132.0,238.0
2017-12-09,1.2,-0.4,2.9,3.3,0.0,16.6,38.9,1005.7,0.0,235.0
2017-12-10,0.1,-1.6,1.5,4.9,10.0,16.9,38.5,994.8,144.0,183.0
2017-12-11,3.3,0.4,6.6,3.1,60.0,12.6,40.7,985.4,0.0,166.0
2017-12-12,4.7,1.5,8.0,1.8,0.0,20.5,67.0,999.2,0.0,233.0
2017-12-13,2.3,-0.1,4.4,6.8,0.0,15.5,46.4,1007.4,342.0,197.0
2017-12-14,3.5,1.4,4.9,2.5,0.0,16.2,45.0,990.7,6.0,218.0
2017-12-15,2.1,0.6,3.0,1.1,0.0,9.4,24.8,996.4,0.0,222.0
2017-12-16,2.6,2.1,3.1,2.0,0.0,11.2,31.7,1006.1,24.0,258.0
2017-12-17,1.7,0.7,3.0,0.4,0.0,13.3,32.4,1018.2,0.0,293.0
2017-12-18,0.7,-2.3,3.3,0.0,0.0,8.6,26.3,1026.0,270.0,163.0
2017-12-19,1.7,-1.4,3.4,0.6,0.0,8.6,25.6,1030.5,0.0,264.0
2017-12-20,3.2,2.1,4.6,1.0,0.0,7.2,18.4,1032.7,0.0,199.0
2017-12-21,6.2,4.6,7.8,0.8,0.0,16.9,40.7,1029.2,0.0,282.0
2017-12-22,5.8,4.6,7.1,0.0,0.0,18.7,37.4,1030.6,12.0,289.0
2017-12-23,7.0,4.4,9.6,0.0,0.0,23.8,55.8,1024.2,0.0,271.0
2017-12-24,9.9,9.5,10.4,0.0,0.0,25.9,67.3,1018.1,0.0,266.0
2017-12-25,8.5,3.5,10.4,0.0,0.0,17.3,48.6,1015.4,0.0,235.0
2017-12-26,5.0,1.9,10.0,0.5,0.0,14.0,38.5,1003.0,162.0,206.0
